start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T19:29:00.000+02:00,2026-05-28T19:34:00.000+02:00,SchlurcherBot,27,true,false,2129.962962962963,"de, commons",1
2026-05-28T19:30:00.000+02:00,2026-05-28T19:35:00.000+02:00,SchlurcherBot,27,true,false,2129.962962962963,"de, commons",1
2026-05-28T19:31:00.000+02:00,2026-05-28T19:36:00.000+02:00,SchlurcherBot,27,true,false,2129.962962962963,"de, commons",1
2026-05-28T19:32:00.000+02:00,2026-05-28T19:37:00.000+02:00,SchlurcherBot,27,true,false,2129.962962962963,"de, commons",1
2026-05-28T19:28:00.000+02:00,2026-05-28T19:33:00.000+02:00,SchlurcherBot,27,true,false,2129.962962962963,"de, commons",1
2026-05-28T19:29:00.000+02:00,2026-05-28T19:34:00.000+02:00,İmmortalance,25,false,true,-330.44,www,1
2026-05-28T19:31:00.000+02:00,2026-05-28T19:36:00.000+02:00,İmmortalance,25,false,true,-330.44,www,1
2026-05-28T19:32:00.000+02:00,2026-05-28T19:37:00.000+02:00,İmmortalance,25,false,true,-330.44,www,1
2026-05-28T19:28:00.000+02:00,2026-05-28T19:33:00.000+02:00,İmmortalance,25,false,true,-330.44,www,1
2026-05-28T19:30:00.000+02:00,2026-05-28T19:35:00.000+02:00,İmmortalance,25,false,true,-330.44,www,1
2026-05-28T19:28:00.000+02:00,2026-05-28T19:33:00.000+02:00,MS Sakib,16,true,false,146.625,www,1
2026-05-28T19:31:00.000+02:00,2026-05-28T19:36:00.000+02:00,MS Sakib,16,true,false,146.625,www,1
2026-05-28T19:29:00.000+02:00,2026-05-28T19:34:00.000+02:00,MS Sakib,16,true,false,146.625,www,1
2026-05-28T19:30:00.000+02:00,2026-05-28T19:35:00.000+02:00,MS Sakib,16,true,false,146.625,www,1
2026-05-28T19:32:00.000+02:00,2026-05-28T19:37:00.000+02:00,MS Sakib,16,true,false,146.625,www,1
