start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695275,5,1,14
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q739749,5,1,14
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q739749,5,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q739749,5,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q125500613,5,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q125500613,5,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6522.jpg",5,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,重庆某某文化传播有限公司、佛山市顺德区某某餐饮娱乐有限公司杏坛分公司著作权权属、侵权纠纷民事一审民事判决书,5,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q130241801,5,1,14
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q139695376,5,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695376,5,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695376,5,1,14
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q125500613,4,1,14
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139574595,4,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q21161958,4,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q21161958,4,1,14
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q139695376,4,1,14
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695365,4,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q1930547,4,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139574595,4,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139574595,4,1,14
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q21161958,4,1,14
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q22674227,4,1,14
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q22674227,4,1,14
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695365,4,1,14
