start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Leykoz,7,1,10
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Leykoz,7,1,10
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Leykoz,7,1,10
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Attestatsiya,6,1,10
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Attestatsiya,6,1,10
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Attestatsiya,6,1,10
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6493.jpg",5,1,10
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6493.jpg",5,1,10
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6493.jpg",5,1,10
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6493.jpg",5,1,10
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Leykoz,5,1,10
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6493.jpg",5,1,10
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,User:Moheen/Favorites,4,1,10
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,User:Moheen/Favorites,4,1,10
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695156,4,1,10
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695156,4,1,10
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,User:Moheen/Favorites,4,1,10
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,User:Moheen/Favorites,4,1,10
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,User:Moheen/Favorites,4,1,10
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695156,4,1,10
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695156,4,1,10
